word1,word2,word3,word4,word5,word6,word7,word8,word9,word10
rent,🏠💸,uber,may,stuff,food,!!,$,good,🚗
rent,uber,may,$,🏠💸,stuff,good,food,❤️,!!
rent,uber,may,🏠💸,$,good,stuff,food,april,thank
rent,🏠💸,uber,may,$,food,stuff,good,!!,april
rent,uber,may,🏠💸,$,!!,food,!!!,,april
